"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2025-08-13 14:44:33","C","Leg press","3","200","12","","","kg",
"2025-08-13 14:44:33","C","Leg press","4","200","10","","","kg",
"2025-08-13 14:44:33","C","Extensão de pernas","1","55","11","","","kg",
"2025-08-13 14:44:33","C","Extensão de pernas","2","55","10","","","kg",
"2025-08-13 14:44:33","C","Extensão de pernas","3","55","10","","","kg",
"2025-08-13 14:44:33","C","Extensão de pernas","4","55","9","","","kg",
"2025-08-13 14:44:33","C","Flexão de pernas deitado","1","45","12","","","kg",
"2025-08-13 14:44:33","C","Flexão de pernas deitado","2","45","11","","","kg",
"2025-08-13 14:44:33","C","Flexão de pernas deitado","3","45","10","","","kg",
"2025-08-13 14:44:33","C","Flexão de pernas deitado","4","45","9","","","kg",
"2025-08-13 14:44:33","C","Panturrilha no leg press","1","6","16","","","kg",
"2025-08-13 14:44:33","C","Panturrilha no leg press","2","6","15","","","kg",
"2025-08-13 14:44:33","C","Panturrilha no leg press","3","6","15","","","kg",
"2025-08-13 14:44:33","C","Panturrilha no leg press","4","6","14","","","kg",
"2025-08-14 14:58:40","A","Supino reto com halteres","1","16.5","12","","","kg",
"2025-08-14 14:58:40","A","Supino reto com halteres","2","16.5","10","","","kg",
"2025-08-14 14:58:40","A","Supino reto com halteres","3","16.5","10","","","kg",
"2025-08-14 14:58:40","A","Supino reto com halteres","4","16.5","9","","","kg",
"2025-08-14 14:58:40","A","Supino inclinado com halteres","1","12.5","14","","","kg",
"2025-08-14 14:58:40","A","Supino inclinado com halteres","2","12.5","14","","","kg",
"2025-08-14 14:58:40","A","Supino inclinado com halteres","3","12.5","13","","","kg",
"2025-08-14 14:58:40","A","Supino inclinado com halteres","4","12.5","12","","","kg",
"2025-08-14 14:58:40","A","Crucifixo na máquina","1","7","12","","","kg",
"2025-08-14 14:58:40","A","Crucifixo na máquina","2","7","10","","","kg",
"2025-08-14 14:58:40","A","Crucifixo na máquina","3","7","10","","","kg",
"2025-08-14 14:58:40","A","Crucifixo na máquina","4","7","9","","","kg",
"2025-08-14 14:58:40","A","Elevação frontal com halteres","1","6","13","","","kg",
"2025-08-14 14:58:40","A","Elevação frontal com halteres","2","6","12","","","kg",
"2025-08-14 14:58:40","A","Elevação frontal com halteres","3","6","12","","","kg",
"2025-08-14 14:58:40","A","Elevação frontal com halteres","4","6","12","","","kg",
"2025-08-14 14:58:40","A","Mergulho de tríceps assistido","1","0","4","","","kg",
"2025-08-14 14:58:40","A","Mergulho de tríceps assistido","2","0","4","","","kg",
"2025-08-14 14:58:40","A","Mergulho de tríceps assistido","3","0","3","","","kg",
"2025-08-14 14:58:40","A","Mergulho de tríceps assistido","4","0","3","","","kg",
"2025-08-14 14:58:40","A","Tríceps pulley na polia alta","1","5","14","","","kg",
"2025-08-14 14:58:40","A","Tríceps pulley na polia alta","2","5","13","","","kg",
"2025-08-14 14:58:40","A","Tríceps pulley na polia alta","3","5","10","","","kg",
"2025-08-14 14:58:40","A","Tríceps pulley na polia alta","4","5","10","","","kg",
"2025-08-18 14:41:02","A","Supino reto com halteres","1","16.5","15","","","kg",
"2025-08-18 14:41:02","A","Supino reto com halteres","2","16.5","15","","","kg",
"2025-08-18 14:41:02","A","Supino reto com halteres","3","18","12","","","kg",
"2025-08-18 14:41:02","A","Supino reto com halteres","4","18","11","","","kg",
"2025-08-18 14:41:02","A","Supino inclinado com halteres","1","12.5","13","","","kg",
"2025-08-18 14:41:02","A","Supino inclinado com halteres","2","12.5","12","","","kg",
"2025-08-18 14:41:02","A","Supino inclinado com halteres","3","12.5","11","","","kg",
"2025-08-18 14:41:02","A","Supino inclinado com halteres","4","12.5","10","","","kg",
"2025-08-18 14:41:02","A","Crucifixo na máquina","1","7","14","","","kg",
"2025-08-18 14:41:02","A","Crucifixo na máquina","2","7","13","","","kg",
"2025-08-18 14:41:02","A","Crucifixo na máquina","3","7","12","","","kg",
"2025-08-18 14:41:02","A","Crucifixo na máquina","4","7","11","","","kg",
"2025-08-18 14:41:02","A","Elevação frontal com halteres","1","6","12","","","kg",
"2025-08-18 14:41:02","A","Elevação frontal com halteres","2","6","12","","","kg",
"2025-08-18 14:41:02","A","Elevação frontal com halteres","3","6","11","","","kg",
"2025-08-18 14:41:02","A","Elevação frontal com halteres","4","6","11","","","kg",
"2025-08-18 14:41:02","A","Mergulho de tríceps assistido","1","0","4","","","kg",
"2025-08-18 14:41:02","A","Mergulho de tríceps assistido","2","0","4","","","kg",
"2025-08-18 14:41:02","A","Mergulho de tríceps assistido","3","0","4","","","kg",
"2025-08-18 14:41:02","A","Mergulho de tríceps assistido","4","0","3","","","kg",
"2025-08-18 14:41:02","A","Tríceps pulley na polia alta","1","5","14","","","kg",
"2025-08-18 14:41:02","A","Tríceps pulley na polia alta","2","5","12","","","kg",
"2025-08-18 14:41:02","A","Tríceps pulley na polia alta","3","5","10","","","kg",
"2025-08-18 14:41:02","A","Tríceps pulley na polia alta","4","5","10","","","kg",
"2025-08-19 14:56:28","B","Puxada aberta frontal","1","42","14","","","kg",
"2025-08-19 14:56:28","B","Puxada aberta frontal","2","42","12","","","kg",
"2025-08-19 14:56:28","B","Puxada aberta frontal","3","42","12","","","kg",
"2025-08-19 14:56:28","B","Puxada aberta frontal","4","42","11","","","kg",
"2025-08-19 14:56:28","B","Remada na polia sentado","1","37","12","","","kg",
"2025-08-19 14:56:28","B","Remada na polia sentado","2","37","12","","","kg",
"2025-08-19 14:56:28","B","Remada na polia sentado","3","37","12","","","kg",
"2025-08-19 14:56:28","B","Remada na polia sentado","4","37","11","","","kg",
"2025-08-19 14:56:28","B","Puxada pela frente neutra","1","42","11","","","kg",
"2025-08-19 14:56:28","B","Puxada pela frente neutra","2","42","10","","","kg",
"2025-08-19 14:56:28","B","Puxada pela frente neutra","3","42","10","","","kg",
"2025-08-19 14:56:28","B","Puxada pela frente neutra","4","42","10","","","kg",
"2025-08-19 14:56:28","B","Elevação lateral com halteres","1","7","12","","","kg",
"2025-08-19 14:56:28","B","Elevação lateral com halteres","2","7","11","","","kg",
"2025-08-19 14:56:28","B","Elevação lateral com halteres","3","7","10","","","kg",
"2025-08-19 14:56:28","B","Elevação lateral com halteres","4","7","10","","","kg",
"2025-08-19 14:56:28","B","Rosca direta com barra reta","1","15","12","","","kg",
"2025-08-19 14:56:28","B","Rosca direta com barra reta","2","15","11","","","kg",
"2025-08-19 14:56:28","B","Rosca direta com barra reta","3","15","10","","","kg",
"2025-08-19 14:56:28","B","Rosca direta com barra reta","4","15","9","","","kg",
"2025-08-19 14:56:28","B","Rosca alternada com halter","1","7","9","","","kg",
"2025-08-19 14:56:28","B","Rosca alternada com halter","2","7","8","","","kg",
"2025-08-19 14:56:28","B","Rosca alternada com halter","3","7","8","","","kg",
"2025-08-19 14:56:28","B","Rosca alternada com halter","4","7","7","","","kg",
"2025-08-20 14:53:54","C","Agachamento com barra","1","50","12","","","kg",
"2025-08-20 14:53:54","C","Agachamento com barra","2","50","11","","","kg",
"2025-08-20 14:53:54","C","Agachamento com barra","3","50","11","","","kg",
"2025-08-20 14:53:54","C","Agachamento com barra","4","50","10","","","kg",
"2025-08-20 14:53:54","C","Leg press","1","160","12","","","kg",
"2025-08-20 14:53:54","C","Leg press","2","160","11","","","kg",
"2025-08-20 14:53:54","C","Leg press","3","160","10","","","kg",
"2025-08-20 14:53:54","C","Leg press","4","160","10","","","kg",
"2025-08-20 14:53:54","C","Extensão de pernas","1","55","11","","","kg",
"2025-08-20 14:53:54","C","Extensão de pernas","2","55","10","","","kg",
"2025-08-20 14:53:54","C","Extensão de pernas","3","55","10","","","kg",
"2025-08-20 14:53:54","C","Extensão de pernas","4","55","9","","","kg",
"2025-08-20 14:53:54","C","Flexão de pernas deitado","1","45","12","","","kg",
"2025-08-20 14:53:54","C","Flexão de pernas deitado","2","45","10","","","kg",
"2025-08-20 14:53:54","C","Flexão de pernas deitado","3","45","10","","","kg",
"2025-08-20 14:53:54","C","Flexão de pernas deitado","4","45","9","","","kg",
"2025-08-20 14:53:54","C","Panturrilha no leg press","1","6","16","","","kg",
"2025-08-20 14:53:54","C","Panturrilha no leg press","2","6","16","","","kg",
"2025-08-20 14:53:54","C","Panturrilha no leg press","3","6","15","","","kg",
"2025-08-20 14:53:54","C","Panturrilha no leg press","4","6","14","","","kg",
"2025-08-21 14:51:32","A","Supino reto com halteres","1","18","12","","","kg",
"2025-08-21 14:51:32","A","Supino reto com halteres","2","18","11","","","kg",
"2025-08-21 14:51:32","A","Supino reto com halteres","3","18","10","","","kg",
"2025-08-21 14:51:32","A","Supino reto com halteres","4","16","9","","","kg",
"2025-08-21 14:51:32","A","Supino inclinado com halteres","1","12.5","14","","","kg",
"2025-08-21 14:51:32","A","Supino inclinado com halteres","2","12.5","14","","","kg",
"2025-08-21 14:51:32","A","Supino inclinado com halteres","3","12.5","14","","","kg",
"2025-08-21 14:51:32","A","Supino inclinado com halteres","4","12.5","14","","","kg",
"2025-08-21 14:51:32","A","Crucifixo na máquina","1","7","15","","","kg",
"2025-08-21 14:51:32","A","Crucifixo na máquina","2","8","15","","","kg",
"2025-08-21 14:51:32","A","Crucifixo na máquina","3","8","14","","","kg",
"2025-08-21 14:51:32","A","Crucifixo na máquina","4","8","12","","","kg",
"2025-08-21 14:51:32","A","Elevação frontal com halteres","1","6","11","","","kg",
"2025-08-21 14:51:32","A","Elevação frontal com halteres","2","6","10","","","kg",
"2025-08-21 14:51:32","A","Elevação frontal com halteres","3","6","10","","","kg",
"2025-08-21 14:51:32","A","Elevação frontal com halteres","4","6","10","","","kg",
"2025-08-21 14:51:32","A","Mergulho de tríceps assistido","1","0","6","","","kg",
"2025-08-21 14:51:32","A","Mergulho de tríceps assistido","2","0","5","","","kg",
"2025-08-21 14:51:32","A","Mergulho de tríceps assistido","3","0","5","","","kg",
"2025-08-21 14:51:32","A","Mergulho de tríceps assistido","4","0","4","","","kg",
"2025-08-21 14:51:32","A","Tríceps pulley na polia alta","1","5","12","","","kg",
"2025-08-21 14:51:32","A","Tríceps pulley na polia alta","2","5","12","","","kg",
"2025-08-21 14:51:32","A","Tríceps pulley na polia alta","3","5","10","","","kg",
"2025-08-21 14:51:32","A","Tríceps pulley na polia alta","4","5","10","","","kg",
"2025-08-25 14:40:59","A","Supino reto com halteres","1","18","14","","","kg",
"2025-08-25 14:40:59","A","Supino reto com halteres","2","18","14","","","kg",
"2025-08-25 14:40:59","A","Supino reto com halteres","3","18","12","","","kg",
"2025-08-25 14:40:59","A","Supino reto com halteres","4","16","11","","","kg",
"2025-08-25 14:40:59","A","Supino inclinado com halteres","1","14","12","","","kg",
"2025-08-25 14:40:59","A","Supino inclinado com halteres","2","14","11","","","kg",
"2025-08-25 14:40:59","A","Supino inclinado com halteres","3","14","10","","","kg",
"2025-08-25 14:40:59","A","Supino inclinado com halteres","4","14","10","","","kg",
"2025-08-25 14:40:59","A","Crucifixo na máquina","1","9","12","","","kg",
"2025-08-25 14:40:59","A","Crucifixo na máquina","2","9","10","","","kg",
"2025-08-25 14:40:59","A","Crucifixo na máquina","3","9","9","","","kg",
"2025-08-25 14:40:59","A","Crucifixo na máquina","4","9","9","","","kg",
"2025-08-25 14:40:59","A","Elevação frontal com halteres","1","6","12","","","kg",
"2025-08-25 14:40:59","A","Elevação frontal com halteres","2","6","12","","","kg",
"2025-08-25 14:40:59","A","Elevação frontal com halteres","3","6","12","","","kg",
"2025-08-25 14:40:59","A","Elevação frontal com halteres","4","6","10","","","kg",
"2025-08-25 14:40:59","A","Mergulho de tríceps assistido","1","0","4","","","kg",
"2025-08-25 14:40:59","A","Mergulho de tríceps assistido","2","0","4","","","kg",
"2025-08-25 14:40:59","A","Mergulho de tríceps assistido","3","0","3","","","kg",
"2025-08-25 14:40:59","A","Mergulho de tríceps assistido","4","0","3","","","kg",
"2025-08-25 14:40:59","A","Tríceps pulley na polia alta","1","5","13","","","kg",
"2025-08-25 14:40:59","A","Tríceps pulley na polia alta","2","6","11","","","kg",
"2025-08-25 14:40:59","A","Tríceps pulley na polia alta","3","6","10","","","kg",
"2025-08-25 14:40:59","A","Tríceps pulley na polia alta","4","6","9","","","kg",
"2025-08-26 14:56:21","B","Puxada aberta frontal","1","10","15","","","kg",
"2025-08-26 14:56:21","B","Puxada aberta frontal","2","11","12","","","kg",
"2025-08-26 14:56:21","B","Puxada aberta frontal","3","11","11","","","kg",
"2025-08-26 14:56:21","B","Puxada aberta frontal","4","11","10","","","kg",
"2025-08-26 14:56:21","B","Remada na polia sentado","1","10","12","","","kg",
"2025-08-26 14:56:21","B","Remada na polia sentado","2","10","11","","","kg",
"2025-08-26 14:56:21","B","Remada na polia sentado","3","10","11","","","kg",
"2025-08-26 14:56:21","B","Remada na polia sentado","4","10","11","","","kg",
"2025-08-26 14:56:21","B","Puxada pela frente neutra","1","10","10","","","kg",
"2025-08-26 14:56:21","B","Puxada pela frente neutra","2","10","10","","","kg",
"2025-08-26 14:56:21","B","Puxada pela frente neutra","3","10","10","","","kg",
"2025-08-26 14:56:21","B","Puxada pela frente neutra","4","10","9","","","kg",
"2025-08-26 14:56:21","B","Elevação lateral com halteres","1","7","12","","","kg",
"2025-08-26 14:56:21","B","Elevação lateral com halteres","2","7","11","","","kg",
"2025-08-26 14:56:21","B","Elevação lateral com halteres","3","7","10","","","kg",
"2025-08-26 14:56:21","B","Elevação lateral com halteres","4","7","10","","","kg",
"2025-08-26 14:56:21","B","Rosca direta com barra reta","1","15","11","","","kg",
"2025-08-26 14:56:21","B","Rosca direta com barra reta","2","15","10","","","kg",
"2025-08-26 14:56:21","B","Rosca direta com barra reta","3","15","10","","","kg",
"2025-08-26 14:56:21","B","Rosca direta com barra reta","4","15","9","","","kg",
"2025-08-26 14:56:21","B","Rosca alternada com halter","1","7","9","","","kg",
"2025-08-26 14:56:21","B","Rosca alternada com halter","2","7","8","","","kg",
"2025-08-26 14:56:21","B","Rosca alternada com halter","3","7","8","","","kg",
"2025-08-26 14:56:21","B","Rosca alternada com halter","4","7","7","","","kg",
"2025-08-27 14:53:58","C","Agachamento com barra","1","50","10","","","kg",
"2025-08-27 14:53:58","C","Agachamento com barra","2","50","10","","","kg",
"2025-08-27 14:53:58","C","Agachamento com barra","3","50","10","","","kg",
"2025-08-27 14:53:58","C","Agachamento com barra","4","50","10","","","kg",
"2025-08-27 14:53:58","C","Leg press","1","160","12","","","kg",
"2025-08-27 14:53:58","C","Leg press","2","160","10","","","kg",
"2025-08-27 14:53:58","C","Leg press","3","160","10","","","kg",
"2025-08-27 14:53:58","C","Leg press","4","160","9","","","kg",
"2025-08-27 14:53:58","C","Extensão de pernas","1","55","12","","","kg",
"2025-08-27 14:53:58","C","Extensão de pernas","2","55","11","","","kg",
"2025-08-27 14:53:58","C","Extensão de pernas","3","55","11","","","kg",
"2025-08-27 14:53:58","C","Extensão de pernas","4","55","11","","","kg",
"2025-08-27 14:53:58","C","Flexão de pernas deitado","1","45","16","","","kg",
"2025-08-27 14:53:58","C","Flexão de pernas deitado","2","55","12","","","kg",
"2025-08-27 14:53:58","C","Flexão de pernas deitado","3","55","11","","","kg",
"2025-08-27 14:53:58","C","Flexão de pernas deitado","4","55","9","","","kg",
"2025-08-27 14:53:58","C","Panturrilha no leg press","1","7","16","","","kg",
"2025-08-27 14:53:58","C","Panturrilha no leg press","2","7","15","","","kg",
"2025-08-27 14:53:58","C","Panturrilha no leg press","3","7","15","","","kg",
"2025-08-27 14:53:58","C","Panturrilha no leg press","4","7","15","","","kg",
"2025-08-28 14:52:00","A","Supino reto com halteres","1","18","10","","","kg",
"2025-08-28 14:52:00","A","Supino reto com halteres","2","18","9","","","kg",
"2025-08-28 14:52:00","A","Supino reto com halteres","3","18","9","","","kg",
"2025-08-28 14:52:00","A","Supino reto com halteres","4","16","8","","","kg",
"2025-08-28 14:52:00","A","Supino inclinado com halteres","1","14","14","","","kg",
"2025-08-28 14:52:00","A","Supino inclinado com halteres","2","14","13","","","kg",
"2025-08-28 14:52:00","A","Supino inclinado com halteres","3","14","12","","","kg",
"2025-08-28 14:52:00","A","Supino inclinado com halteres","4","14","11","","","kg",
"2025-08-28 14:52:00","A","Crucifixo na máquina","1","9","14","","","kg",
"2025-08-28 14:52:00","A","Crucifixo na máquina","2","9","13","","","kg",
"2025-08-28 14:52:00","A","Crucifixo na máquina","3","9","12","","","kg",
"2025-08-28 14:52:00","A","Crucifixo na máquina","4","9","10","","","kg",
"2025-08-28 14:52:00","A","Elevação frontal com halteres","1","6","12","","","kg",
"2025-08-28 14:52:00","A","Elevação frontal com halteres","2","6","12","","","kg",
"2025-08-28 14:52:00","A","Elevação frontal com halteres","3","6","11","","","kg",
"2025-08-28 14:52:00","A","Elevação frontal com halteres","4","6","10","","","kg",
"2025-08-28 14:52:00","A","Mergulho de tríceps assistido","1","0","5","","","kg",
"2025-08-28 14:52:00","A","Mergulho de tríceps assistido","2","0","5","","","kg",
